Time,Network,Operator,Technology,MCC,MNC,Network Thrpt DL,Network Thrpt UL,IP Thrpt UL,IP Thrpt DL,Cell ID,gNB,Num Beams,Num SCS Carrier​ (PCell),PCI​ (PCell),SS-RSRP,SS-RSRQ,SS-SINR​ (PCell),Beam Index​ (PCell),Max MIMO-Layers CB PUSCH,Lat,Long,Speed o.g.,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),CSI-RSRP,Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),Max Num Layers​ (PCell),Modulation​ (PCell),Layer​ (PCell),MAC UL Thp​ (PCell)
26:52.0,Home network,SGP-M1,5G-NR,525,3,492.081,0.161,0,463.961,11817042923,721255,,1,7,-89.6,-12.8,5.6,5,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,48,11024,0.168,0.161,4.2,229.7,48,3,14.2,17.5,107.9,1,64-QAM: 89.6,1 Layer: 100.0,
26:52.2,Home network,SGP-M1,5G-NR,525,3,492.081,0.161,0,463.961,11817042923,721255,,1,7,-90.3,-12.5,8.5,4,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,48,11024,0.168,0.161,4.2,229.7,48,3,14.2,17.5,107.9,1,64-QAM: 89.6,1 Layer: 100.0,
26:52.2,Home network,SGP-M1,5G-NR,525,3,457.241,0.161,0,463.961,11817042923,721255,,1,7,-90.3,-12.5,8.5,4,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,48,11024,0.168,0.161,4.2,229.7,48,3,14.2,17.5,107.9,1,64-QAM: 89.6,1 Layer: 100.0,
26:52.5,Home network,SGP-M1,5G-NR,525,3,457.241,0.161,0,487.868,11817042923,721255,,1,7,-90.3,-12.5,8.5,4,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,48,11024,0.168,0.161,4.2,229.7,48,3,14.2,17.5,107.9,1,64-QAM: 89.6,1 Layer: 100.0,
26:52.5,Home network,SGP-M1,5G-NR,525,3,457.241,0.166,0,487.868,11817042923,721255,,1,7,-90.3,-12.5,8.5,4,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,48,11024,0.168,0.161,4.2,229.7,48,3,14.2,17.5,107.9,1,64-QAM: 89.6,1 Layer: 100.0,
26:52.5,Home network,SGP-M1,5G-NR,525,3,457.241,0.166,0,487.868,11817042923,721255,,1,7,-90.3,-12.5,8.5,4,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,44,10615,0.166,0.166,0,241.2,44,3,14.6,16.9,105.2,1,64-QAM: 89.6,1 Layer: 100.0,
26:52.5,Home network,SGP-M1,5G-NR,525,3,457.241,0.166,0,487.868,11817042923,721255,,1,7,-90.3,-12.5,8.5,4,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,44,10615,0.166,0.166,0,241.2,44,3,14.6,16.9,105.2,1,64-QAM: 90.9,1 Layer: 100.0,
26:52.7,Home network,SGP-M1,5G-NR,525,3,457.241,0.166,0,487.868,11817042923,721255,,1,7,-87.8,-11.3,6.6,5,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,44,10615,0.166,0.166,0,241.2,44,3,14.6,16.9,105.2,1,64-QAM: 90.9,1 Layer: 100.0,
26:52.7,Home network,SGP-M1,5G-NR,525,3,483.496,0.166,0,487.868,11817042923,721255,,1,7,-87.8,-11.3,6.6,5,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,44,10615,0.166,0.166,0,241.2,44,3,14.6,16.9,105.2,1,64-QAM: 90.9,1 Layer: 100.0,
26:53.0,Home network,SGP-M1,5G-NR,525,3,483.496,0.166,0,462.418,11817042923,721255,,1,7,-87.8,-11.3,6.6,5,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,44,10615,0.166,0.166,0,241.2,44,3,14.6,16.9,105.2,1,64-QAM: 90.9,1 Layer: 100.0,
26:53.0,Home network,SGP-M1,5G-NR,525,3,483.496,0.147,0,462.418,11817042923,721255,,1,7,-87.8,-11.3,6.6,5,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,44,10615,0.166,0.166,0,241.2,44,3,14.6,16.9,105.2,1,64-QAM: 90.9,1 Layer: 100.0,
26:53.0,Home network,SGP-M1,5G-NR,525,3,483.496,0.147,0,462.418,11817042923,721255,,1,7,-87.8,-11.3,6.6,5,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,9289,0.147,0.147,0,226.6,41,3,14.6,16.1,106.9,1,64-QAM: 90.9,1 Layer: 100.0,
26:53.0,Home network,SGP-M1,5G-NR,525,3,483.496,0.147,0,462.418,11817042923,721255,,1,7,-87.8,-11.3,6.6,5,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,9289,0.147,0.147,0,226.6,41,3,14.6,16.1,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:53.0,Home network,SGP-M1,5G-NR,525,3,483.496,0.147,0,462.418,11817042923,721255,,1,7,-87.9,-12.9,4.6,5,,1.300061,103.781531,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,9289,0.147,0.147,0,226.6,41,3,14.6,16.1,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:53.0,Home network,SGP-M1,5G-NR,525,3,483.496,0.147,0,462.418,11817042923,721255,,1,7,-87.9,-12.9,4.6,5,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,9289,0.147,0.147,0,226.6,41,3,14.6,16.1,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:53.2,Home network,SGP-M1,5G-NR,525,3,447.53,0.147,0,462.418,11817042923,721255,,1,7,-87.9,-12.9,4.6,5,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,9289,0.147,0.147,0,226.6,41,3,14.6,16.1,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:53.3,Home network,SGP-M1,5G-NR,525,3,447.53,0.147,0,462.418,11817042923,721255,,1,7,-88.9,-13.2,5.3,4,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,9289,0.147,0.147,0,226.6,41,3,14.6,16.1,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:53.5,Home network,SGP-M1,5G-NR,525,3,447.53,0.147,0.002,462.418,11817042923,721255,,1,7,-88.9,-13.2,5.3,4,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,9289,0.147,0.147,0,226.6,41,3,14.6,16.1,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:53.5,Home network,SGP-M1,5G-NR,525,3,447.53,0.147,0.002,461.82,11817042923,721255,,1,7,-88.9,-13.2,5.3,4,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,9289,0.147,0.147,0,226.6,41,3,14.6,16.1,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:53.5,Home network,SGP-M1,5G-NR,525,3,447.53,0.156,0.002,461.82,11817042923,721255,,1,7,-88.9,-13.2,5.3,4,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,9289,0.147,0.147,0,226.6,41,3,14.6,16.1,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:53.5,Home network,SGP-M1,5G-NR,525,3,447.53,0.156,0.002,461.82,11817042923,721255,,1,7,-88.9,-13.2,5.3,4,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,10364,0.16,0.156,2.2,230.3,45,3,14.2,17.4,108,1,64-QAM: 100.0,1 Layer: 100.0,
26:53.5,Home network,SGP-M1,5G-NR,525,3,447.53,0.156,0.002,461.82,11817042923,721255,,1,7,-88.9,-13.2,5.3,4,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,10364,0.16,0.156,2.2,230.3,45,3,14.2,17.4,108,1,64-QAM: 97.8,1 Layer: 100.0,
26:53.7,Home network,SGP-M1,5G-NR,525,3,447.53,0.156,0.002,461.82,11817042923,721255,,1,7,-88.6,-12.9,3.5,5,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,10364,0.16,0.156,2.2,230.3,45,3,14.2,17.4,108,1,64-QAM: 97.8,1 Layer: 100.0,
26:53.8,Home network,SGP-M1,5G-NR,525,3,235.164,0.156,0.002,461.82,11817042923,721255,,1,7,-88.6,-12.9,3.5,5,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,10364,0.16,0.156,2.2,230.3,45,3,14.2,17.4,108,1,64-QAM: 97.8,1 Layer: 100.0,
26:54.0,Home network,SGP-M1,5G-NR,525,3,235.164,0.156,0.025,461.82,11817042923,721255,,1,7,-88.6,-12.9,3.5,5,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,10364,0.16,0.156,2.2,230.3,45,3,14.2,17.4,108,1,64-QAM: 97.8,1 Layer: 100.0,
26:54.0,Home network,SGP-M1,5G-NR,525,3,235.164,0.156,0.025,117.368,11817042923,721255,,1,7,-88.6,-12.9,3.5,5,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,10364,0.16,0.156,2.2,230.3,45,3,14.2,17.4,108,1,64-QAM: 97.8,1 Layer: 100.0,
26:54.0,Home network,SGP-M1,5G-NR,525,3,235.164,0.177,0.025,117.368,11817042923,721255,,1,7,-88.6,-12.9,3.5,5,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,10364,0.16,0.156,2.2,230.3,45,3,14.2,17.4,108,1,64-QAM: 97.8,1 Layer: 100.0,
26:54.0,Home network,SGP-M1,5G-NR,525,3,235.164,0.177,0.025,117.368,11817042923,721255,,1,7,-88.6,-12.9,3.5,5,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11353,0.177,0.177,0,276.9,41,3,17.6,18.9,113.5,1,64-QAM: 97.8,1 Layer: 100.0,
26:54.0,Home network,SGP-M1,5G-NR,525,3,235.164,0.177,0.025,117.368,11817042923,721255,,1,7,-88.6,-12.9,3.5,5,,1.30005,103.781529,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11353,0.177,0.177,0,276.9,41,3,17.6,18.9,113.5,1,64-QAM: 87.8,1 Layer: 100.0,
26:54.0,Home network,SGP-M1,5G-NR,525,3,235.164,0.177,0.025,117.368,11817042923,721255,,1,7,-88.6,-12.9,3.5,5,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11353,0.177,0.177,0,276.9,41,3,17.6,18.9,113.5,1,64-QAM: 87.8,1 Layer: 100.0,
26:54.2,Home network,SGP-M1,5G-NR,525,3,235.164,0.177,0.025,117.368,11817042923,721255,,1,7,-91.9,-12.7,5.3,4,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11353,0.177,0.177,0,276.9,41,3,17.6,18.9,113.5,1,64-QAM: 87.8,1 Layer: 100.0,
26:54.3,Home network,SGP-M1,5G-NR,525,3,386.599,0.177,0.025,117.368,11817042923,721255,,1,7,-91.9,-12.7,5.3,4,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11353,0.177,0.177,0,276.9,41,3,17.6,18.9,113.5,1,64-QAM: 87.8,1 Layer: 100.0,
26:54.5,Home network,SGP-M1,5G-NR,525,3,386.599,0.177,0,117.368,11817042923,721255,,1,7,-91.9,-12.7,5.3,4,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11353,0.177,0.177,0,276.9,41,3,17.6,18.9,113.5,1,64-QAM: 87.8,1 Layer: 100.0,
26:54.5,Home network,SGP-M1,5G-NR,525,3,386.599,0.177,0,465.911,11817042923,721255,,1,7,-91.9,-12.7,5.3,4,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11353,0.177,0.177,0,276.9,41,3,17.6,18.9,113.5,1,64-QAM: 87.8,1 Layer: 100.0,
26:54.5,Home network,SGP-M1,5G-NR,525,3,386.599,0.163,0,465.911,11817042923,721255,,1,7,-91.9,-12.7,5.3,4,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11353,0.177,0.177,0,276.9,41,3,17.6,18.9,113.5,1,64-QAM: 87.8,1 Layer: 100.0,
26:54.5,Home network,SGP-M1,5G-NR,525,3,386.599,0.163,0,465.911,11817042923,721255,,1,7,-91.9,-12.7,5.3,4,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,10630,0.163,0.163,0,231.1,46,3,14.8,12.2,108.7,1,64-QAM: 87.8,1 Layer: 100.0,
26:54.5,Home network,SGP-M1,5G-NR,525,3,386.599,0.163,0,465.911,11817042923,721255,,1,7,-91.9,-12.7,5.3,4,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,10630,0.163,0.163,0,231.1,46,3,14.8,12.2,108.7,1,64-QAM: 100.0,1 Layer: 100.0,
26:54.7,Home network,SGP-M1,5G-NR,525,3,386.599,0.163,0,465.911,11817042923,721255,,1,7,-88.8,-12.8,8.5,4,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,10630,0.163,0.163,0,231.1,46,3,14.8,12.2,108.7,1,64-QAM: 100.0,1 Layer: 100.0,
26:54.8,Home network,SGP-M1,5G-NR,525,3,413.437,0.163,0,465.911,11817042923,721255,,1,7,-88.8,-12.8,8.5,4,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,10630,0.163,0.163,0,231.1,46,3,14.8,12.2,108.7,1,64-QAM: 100.0,1 Layer: 100.0,
26:55.0,Home network,SGP-M1,5G-NR,525,3,413.437,0.163,0,459.869,11817042923,721255,,1,7,-88.8,-12.8,8.5,4,,1.300038,103.781526,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,10630,0.163,0.163,0,231.1,46,3,14.8,12.2,108.7,1,64-QAM: 100.0,1 Layer: 100.0,
26:55.0,Home network,SGP-M1,5G-NR,525,3,413.437,0.163,0,459.869,11817042923,721255,,1,7,-88.8,-12.8,8.5,4,,1.300025,103.781523,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,10630,0.163,0.163,0,231.1,46,3,14.8,12.2,108.7,1,64-QAM: 100.0,1 Layer: 100.0,
